"","ContigID","Protein_Hit","Gene","Drug","Mechanism","Genus","Species","Family","PlasmidOrChr","Type","CARDLength","contigLength","AL0002_S124","AL0003_S134","AL0004_S144","CH0001_S154","CH0002_S83","CH0006_S93","CH0012_S103","CH0016_S114","CH0018_S125","CH0019_S135","CH0020_S145","CH0022_S155","CH0023_S84","CH0030_S94","CH0035_S104","CH0038_S115","CH0039_S126","CH0050_S136","CH0055_S146","DU0002_S32","DU0004_S42","DU0005_S52","DU0007_S62","DU0010_S72","DU0012_S82","DU0013_S11","DU0017_S22","DU0019_S112","DU0034_S123","DU0038_S133","DU0047_S143","DU0058_S153","DU0059_S163","DU0063_S92","DU0064_S102","DU0071_S113","DU0074_S29","DU0076_S26","DU0077_S3","DU0083_S1","DU0087_S4","DU0089_S14","DU0099_S24","IT103_S55","IT11_S34","IT148_S66","IT173_S76","IT197_S5","IT202_S15","IT222_S25","IT226_S35","IT230_S45","IT236_S56","IT254_S67","IT257_S77","IT261_S6","IT271_S16","IT309_S26","IT311_S36","IT315_S46","IT323_S57","IT337_S68","IT338_S78","IT339_S7","IT361_S17","IT381_S27","IT52_S44","IT85_S58","KL0002_S156","KL0003_S85","KL0004_S95","KL0006_S105","KL0007_S116","KL0008_S127","KL0009_S137","KL0010_S147","KL0011_S157","KL0012_S10","KL0013_S86","KL0014_S96","KL0016_S106","KL0017_S117","KL0018_S128","KL0019_S138","KL0020_S37","KL0021_S148","KL0022_S158","KL0023_S87","KL0024_S97","KL0025_S107","KL0026_S118","KL0027_S129","KL0028_S139","KL0029_S149","KL0031_S159","KL0035_S88","KL0036_S98","KL0037_S108","KL0039_S119","KL0040_S130","KL0041_S140","KL0042_S150","KL0043_S160","SBE0003_S40","SBE0004_S51","SBE0006_S62","SBE0007_S72","SBE0008_S1","SBE0009_S11","SBE0010_S21","SBE0011_S31","SBE0012_S41","SBE0015_S52","SBE0018_S63","SG0001_S89","SG0002_S99","SG0003_S109","SG0006_S120","SG0012_S131","SG0024_S141","SG0025_S151","SG0028_S161","SG0031_S90","TBE0001_S73","TBE0002_S2","TBE0003_S12","TBE0004_S22","TBE0005_S32","TBE0006_S42","TBE0007_S53","TBE0008_S64","TBE0009_S74","TBE0010_S3","TBE0011_S13","TBE0012_S23","TBE0013_S33","TBE0014_S43","TBE0015_S133","TBE0016_S142","TBS002_S63","TBS006_S66","TBS011_S40","TBS035_S33","TBS150_S43","TBS153_S71","TBS160_S28","TBS165_S41","TBS277_S78","TBS349_S69","TBS365_S81","TBS385_S73","TBS387_S47","TBS396_S4","TBS425_S56","TBS435_S44","TBS442_S70","TBS461_S37","TBS466_S7","TBS467_S17","TBS468_S59","TBS469_S60","TBS479_S75","TBS480_S80","TBS488_S21","TBS516_S25","TBS524_S49","TBS556_S34","TBS559_S20","TBS587_S9","TBS596_S14","TBS656_S45","TBS663_S5","TBS664_S8","TBS668_S51","TBS670_S12","TBS671_S67","TBS672_S48","TH0007_S20","TH0008_S30","TH0016_S54","TH0017_S65","TH0019_S75","TT0003_S100","TT0005_S110","TT0006_S121","TT0009_S132","TT0010_S142","TT0011_S152","TT0012_C1","TT0014_S162","TT0015_S91","TT0016_C1","TT0017_S101","TT0018_S111","TT0019_S122","TT0021_S48","TT0025_S1","TT0029_S64","TT0030_S59","TT0031_S69","TT0033_S79","TT0034_S8","TT0038_S18","TT0040_S47","TT0042_S28","TT0043_S38","TT0045_S49","TT0048_S60","TT0049_S70","TT0051_S80","TT0053_S9","TT0059_S19","TT0060_S29","TT0061_S39","TT0062_S50","TT0063_S61","TT0065_S71","TT0067_S81","TT0069_S10","TTS1106_S54","TTS1108_S15","TTS1111_S53","TTS1115_S50","TTS1116_S57","TTS1118_S65","TTS1120_S38","TTS1122_S79","TTS1123_S10","TTS1131_S31","TTS1134_S35","TTS1141_S18","TTS1146_S76","TTS1149_S46","TTS1160_S6","TTS1170_S27","TTS1188_S58","TTS1189_S61","TTS1194_S68","TTS1200_S77","TTS1203_S39","TTS1204_S2","TTS1205_S19","TTS1210_S64","TTS1212_S36","TTS1214_S16","TTS1223_S23","TTS1263_S30","TTS1272_S24","TTS1301_S13","TTS1320_S74","TTS1330_S55","SpeciesAMR"
"1485","k141_3804330.concoct_part_0","AJD73064","RlmA(II)","MLS","antibiotic target alteration","Streptococcus","Streptococcus mitis",NA,"Chromosome","Chromosome",282,1085,0,0,0,0.475005518213599,0.0604210118443087,0,0.0545690059204275,0,0,0,0,0,0,0,0.313067171956478,0,0,0,0,0,0,0.115667459596626,0,0.0901079773459199,0,0,0.049634384367327,0.0981678059346902,0.037343204443574,0.170545254642762,0,0,0.57950478327137,0.270677236189865,0.0383811950207583,0,0.84931155944144,0.0637114310135517,0.139292286912478,0,0,0.398244764335661,0.0889946324924215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509530782952803,0.0266434097357496,0,0,0,0,0,0.191724037547136,0,0,0,0,0.39596040999264,0,0,0.392442526448955,0,0,0,0.152657729315937,0,0,0,0.0152291396189206,0,0.0172224691660357,0,0,0,0,0,0,0,0,0.113173362303379,0,0,0.310792908133518,0,0,0,0,0,0,0,0,0.320452715254702,0,0.257964054217678,0.0443536439703988,0,0,0.105585401626578,0,0,0,0,0,0,0,0,0.00950796933902578,0.783769274764409,0,0,0.0595508260424307,0,0.207914675236767,0,0,0,0,0,0,0.891957788403153,0,0,0.311562248647763,0,0.0115463394523971,0.121334024334142,0,0,0.167457182178325,0.147597012302077,0,0,0.900138651326454,0,0.0691451145296061,0,0.722581103605069,0,0,0,0,0,0,0.376567986696204,0,0,0,0,0,0,0,0,0.0720385758163003,0,0,0,0,0,0,0,0,0,0.624516207984899,0,0,0,0,0.0823093690823308,0,0.664140887834657,0,0,0,0,0,0,0,0,0,0.347244402869849,0,0.0468048463426875,0,0,0,0,0.1531841062592,0,0.451290054180872,0.0701520756623936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129736843585469,0,0,0,0.259656964733277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423490772755629,0,0,0,0,0.0993930639648095,0,0.562187312601322,0,0,0.674138051389676,0,0,0,"Streptococcus mitis - RlmA(II) (MLS)"
"1486","k141_3805536.concoct_part_0","WP_000192137","arlR","Fluoroquinolone","antibiotic efflux","Streptococcus","Streptococcus gordonii",NA,"Chromosome","Chromosome",219,1851,0,0,0,0.16149058408475,0,0,0.14072360443912,0,0,0,0,0,0,0,0.0900574902370857,0,0,0,0,0,0,0.0854438050656771,0,0.113128762072128,0,0,0.0868132539876149,0.236084868939964,0.143449871834343,0,0,0.113007251960544,0.262686233101626,0.0390342434282157,0.0998454045222273,0,0.191618441729497,0.153163856542236,0.0509153495191203,0,0.0137078013390328,0,0.183065691289695,0,0.107886452269028,0,0,0,0,0,0.604826401987964,0,0,0.296284888625896,0,0,0.329428696968575,0,0.260826290648172,0,0,0,0,0,0.0708944979240535,0,0,0,0,0.442744787605787,0,0,0.221787715532252,0,0,0.0529824706151492,0.236334575720396,0,0,0,0.0401282691268755,0,0.0453298501047025,0,0.054014362892844,0,0,0,0,0,0,0.0612633725751055,0,0,0.0141118888457,0,0,0,0,0,0,0,0,0.220662155324247,0,0.0212923200923588,0.0237469508674694,0,0,0.0570869625873864,0,0,0,0,0,0,0,0.216767542506715,0,0.113966266337043,0,0,0,0,0.141438427074932,0,0.00788936229860015,0,0.0799506147093773,0,0,0.316061514326232,0,0,0.146369205502557,0,0.0183696768879277,0.170369146890235,0,0,0.0914287999696748,0,0,0,0,0,0.073402384416505,0,0.365126863791371,0,0,0,0,0,0,0,0,0,0.111216477134394,0.103956935838148,0,0,0,0,0.0671293964414929,0,0,0,0,0,0,0,0,0,0.305207400822798,0,0,0,0,0.00374728139813605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157068887190828,0,0.0602370387320795,0,0.0423274827167289,0,0.106611687443223,0.0189809061681183,0,0,0,0,0,0,1.13838967569215,0,0,0,0,0.0280611489055952,0,0.0704141962963876,0,0,0.0262027948305285,0.143815845886387,0.119278819990282,0,0,0,0,0.21611082401213,0,0.0626214033043014,0,0,0.388585144040674,0,0,0,0,0.00862406143727974,0.0980697633229557,0.125225803971594,0,0,0,0,0.0754786830037902,0,0.164295205447576,0,0,0,0,0,0,"Streptococcus gordonii - arlR (Fluoroquinolone)"
"1487","k141_3806923.concoct_part_0","AAC75089","ugd","Peptide antibiotic","antibiotic target alteration","Prevotella","Prevotella intermedia",NA,"Chromosome","Chromosome",388,1273,0,0,0,0,0.0980551118027676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461624535547422,0,0.0625825385733499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442700912372808,0.408472754864955,0,0,0,0.133060922176888,0,0,0,0,0,0,0.085667856991045,0,0,0,0.0736143147060074,0,0,0,0,0,0.144527296317965,0,0.0925786850713016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157706640495335,0,0,0,0,0,0,0,0,0,0,0,0,0.059879956224264,0,0,0,0,0,0,0.20496987598028,0,0,0,0,0,0.774840988280062,0,0,0,0,0.0129509319103363,0,0,0,0,0,0,0,0,0,0,0.123120374639912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289879788046424,0,0,0,0,0,0,0,0.115821502356836,0,0,0,0,0,0.0145933900026199,0,0,0,0,0,0,0,0.057924614545052,0,0,0,0,0,0,0,0,0,0,0,0.0431742894875415,0,0.0654586552340541,0,0,0,0,0,0,0,0,0,0,0,0.0486643486116966,0,0,0,0,0,0,0,0.0653890757450487,0,0,0,0,0.135481453738516,0,0.0553255213743616,0,0,0,0,0,0,0,0,"Prevotella intermedia - ugd (Peptide antibiotic)"
"1488","k141_3812240.concoct_part_0","AAO47226","Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin","Aminocoumarin antibiotic","antibiotic target alteration","Gemella","Gemella sanguinis",NA,"Chromosome","Chromosome",703,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146327119009991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101380350707916,0.106989281840131,0,0,0,0.0313336325652804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081597664702381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122513869490028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gemella sanguinis - Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin (Aminocoumarin antibiotic)"
"1489","k141_3815095.concoct_part_0","AAF42062","mtrD","Multidrug","antibiotic efflux","Neisseria","Neisseria mucosa",NA,"Chromosome","Chromosome",1067,1416,0,0,0,0.787562065209149,1.28708774241757,0,0.0783861126811349,0,0,0,0,0,0,0,0.233291604775345,0,0,0.517458538806541,0,0,0,0,0,0,0,0,0.117029464288766,0,0.372237595788814,0,0,0,0.0205135655615289,0.153281858424359,0,0,0,0,0,0,0,0.35194673828464,0,0,0,0,0,0,0,0,0.438049045814149,0,0.276620719722064,0.949949730737188,0,0,0,0,0,0,0.218030375834516,0,0,1.26497892350021,1.19540604474619,0,0,0,0,0,0,0,0.294434017527308,0,0,0.594208975417202,0.147671441482564,0,0,0,0,0,0.589237289118151,0,0,0,0,0,0,0,1.07907480992692,0.0828394242605194,0,0,0.264092922433895,0,0,0,0,0,0,0,0,0,0,0.738525667973483,0.920782303840977,0,0,0.597652281213797,0,0,0,0,0,0,0,0,0.0408677401678306,0.177158707999663,0,0,0,0,0.418788051276581,0,0.143512218153381,0,0.107866165044422,0.121438469334168,0,0,0,0,0.177512036710135,0,0.803139089735488,0.115567876122512,0,0.205698361750473,0.531748390453627,0.699665013749392,0,0,0.956829096677474,0,0,0,0,0,0,0,0,0,0,0,1.7696297408118,0,0,0,0,0,0,0,0.99416164765823,0,0,0,0,0,0,0,0,0,0.192393852918746,0,0,0,0,1.35262758383343,0,0.509342629757013,0.946644609853193,0,1.08509485899773,0,0,1.00895313745992,0,0,0,0,0,0.350082441686376,0,0,0.389358505392703,0,0.139352941435011,0,0.0799700348060185,0.640934316644847,0.129506316769953,0,0,1.01795555266391,0,0,0,0,0,0.639935583350262,0.0337449615095724,0.00961917911849357,0,0.184332639570605,0,0.724487885988192,0,0,0,0.22915733852418,0,0,0,0.1975837383451,0,0,0,0,0,0,0,0,0,1.14336093799131,0.132028189776319,0,0,0,0,0,0.576001506222083,0,0.0466539171802844,0,0,0,0,0,0,"Neisseria mucosa - mtrD (Multidrug)"
"1490","k141_3815976.concoct_part_0","CAJ77856","adeF","Multidrug","antibiotic efflux","","Unknown sp.",NA,"Chromosome","Chromosome",1059,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250060542092572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown sp. - adeF (Multidrug)"
"1491","k141_3817011.concoct_part_0","AAO47226","Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin","Aminocoumarin antibiotic","antibiotic target alteration","Moraxella","Moraxella catarrhalis",NA,"Chromosome","Chromosome",703,10000,0,0,0,0,0,0,0.701983466770207,0,0.120697587452718,0,0,0,0,0,0,0,0,1.98688602429366,0,0,0,0,0,0,0,0,0.0975695188558108,0.406317862543239,0,2.566089927085,0,0,0.109766186774729,0,0,0,0,0.0418271320873599,0,0,0,0,0.0162195732234259,0,3.1416717847655,0,0,0,0,0,0,0,0.381269532741797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951749387171499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269502113628261,0,2.32484034180667,0,0,0,0,0,0,0,0.0353669950327139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68594829719575,0.0102627340213989,0,0,0,0.076795803030961,0,0,0,0,0,0,0,0,0,0,0,0.284066508131562,0,0,0,0,0,0,0.0179043032257778,0,0,0,0.0838427174776489,0.003277592921207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822474583025271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185190418654403,0,0,0,0,0,0,0,0,0,0,0,0,1.33648307866104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moraxella catarrhalis - Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin (Aminocoumarin antibiotic)"
"1492","k141_3817130.concoct_part_0","AAV85982","macB","MLS","antibiotic efflux","","Unknown sp.",NA,"Chromosome","Chromosome",644,9217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026378192919468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043432853117876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329153143116537,0.00223731191544427,0.240149592340425,0,0,0,0,0,0,0.0591162850496654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178227534239942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165887445963103,0,0,0,0,0,0,0,0,0,0,"Unknown sp. - macB (MLS)"
"1493","k141_3818251.concoct_part_0","ALH22601","adeL","Multidrug","antibiotic efflux","Klebsiella","Klebsiella pneumoniae",NA,"Chromosome","Chromosome",337,15520,0,0,0,0,0,0,0,0.425097705517698,0,0,0,0,0,0,0.0294847536604146,0,0,0,1.31048918987093,0,0,0,0.148511625909939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623707047187381,0.0529311202596628,0,0,0,0,0.0360991246380512,0,0,0,0,0,0,0,0,0,0,0,0,0.827700007175879,0,0,0,0,0,0,0,0,1.27153839932808,0,0,1.01819951961785,0,0,0.75539660933876,0,0,0,1.1229947877487,0,0,1.12202610443437,0,0,0,0.00633741359227274,0,0,0,0,0,0.95508691782858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213937721648243,0,0,0,0,0,0,0,0,0,0,1.14520718794399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000400863455944478,0,0,0,1.06628034395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117747895231528,0.00407727025331883,0,0,0,0,0,0,0,0,0,0,0.00534550525275919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Klebsiella pneumoniae - adeL (Multidrug)"
"1494","k141_3818907.concoct_part_0","WP_104671188","efrA","Multidrug","antibiotic efflux","","Unknown sp.",NA,"Chromosome","Chromosome",575,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269881380609781,0,0,0,0,0.0609014678563385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988746465791758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693211325590009,0,0,0,0,0,0,0,0,0,0,0,0.170842277164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179585575493637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown sp. - efrA (Multidrug)"
"1495","k141_3823037.concoct_part_0","CAA09666","Klebsiella pneumoniae OmpK37","Beta-lactam","reduced permeability to antibiotic","Serratia","Serratia marcescens",NA,"Chromosome","Chromosome",374,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329541807115315,0,0,0,0,0,0,0,0.31480625490373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447502240938388,0,0,0,0,0,0,0,0.196615465290372,0,1.35546587891228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129541823770793,0,0,0.969148932143123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105246752150017,0,"Serratia marcescens - Klebsiella pneumoniae OmpK37 (Beta-lactam)"
"1496","k141_3824140.concoct_part_0","AAO47226","Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin","Aminocoumarin antibiotic","antibiotic target alteration","Neisseria","Neisseria subflava",NA,"Chromosome","Chromosome",703,1967,0,0,0,1.36513484551953,2.0279618299165,0,0.0805250663040502,0,0,0,0,0,0,0,0.202091855825233,0,0,0.578037792201603,0,0,0,0,0,0,0,0,0.255815313421486,0.0495619600871535,0.894560089837941,0,0,0.0507507967935667,0.0280452900787725,0.268881819705844,0,0,0,0,0,0,0,0.287962300372173,0.0883670373765255,0,0.367393776165096,0,0,0,0.446198453085698,0,0.571724782335184,0,0.254764898908497,1.49029175886802,0,0,0.564670206444812,0.880501455031905,0.151889019091865,0,1.08280135117328,0,0,0.714714533159562,1.55005888568169,0,0,0,0,0,0,0,0,0,0,1.04638728316462,0.151604191499397,0,0,0,0,0,0.8777567552283,0,0.0073231876606393,0.0625155311244777,0.765312573714925,0,0,0,1.62284383088474,0.313866140553477,0,0,0.553954742352974,0,0,1.8199662794555,0,0.915596240294166,0,0,0,0.825058166817485,0,1.34542431197261,1.22202899643466,0,0,1.94319051409809,0,0.085441546788785,0.971828465520851,0,0.257692800916175,0,0,0,0.00943906996272514,0.583909119179152,0,0,0,0,1.11996351804947,0,0.397754655129005,0,0.0868862288463939,0.239478263710365,0,0.134899014042088,0.515250953530427,0,0.137120051834535,1.12838991024664,1.63131499430824,0.407770053635258,0,0.608947733074068,0.79335055934959,1.00184535009699,0,0,1.49947014176169,0,0.423487182207996,0,0,0,0,0,0,0,0,0,1.79795527851976,0,0,0.188446508080852,0.336890878874174,0,0,0,1.42763659913394,0,0,1.41826735120621,1.0377916264512,0,0,0,0.488443064340736,0,0.526050563888894,0,0,0.207278871627747,0,2.08022153051541,0,0.903471031787136,0.897320460207226,0.498879116816219,1.28760559223697,0,0,1.02470802159268,0,0,0,0,0,0.624963701826869,0,0,0.779580562994448,0,0.124798448607363,0,0.0732507259360793,1.08768733468131,0.0457012550911864,0,0,0,0.4424393009868,0,0,0,0,0,0.112499521502265,0.0197089566888779,0,0.676108671089919,0.173233036122589,1.47938989360666,0,0,0.487911332328923,0.557725374207693,0,0,0,0.138285058916117,0,0.0441386924406448,0,0,0,0,0,0,0,2.40284694436617,0.259475929075825,0,0,0,0.0833038471905938,0,1.01489771273581,0,0,0,0.74466556675688,0,0,0.17433226151706,0.524982570174846,"Neisseria subflava - Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin (Aminocoumarin antibiotic)"
"1497","k141_3826523.concoct_part_0","AAC75089","ugd","Peptide antibiotic","antibiotic target alteration","Prevotella","Prevotella intermedia",NA,"Chromosome","Chromosome",388,1220,0,0,0,0,0.0524445613524233,0,0,0,0,0,0,0,0,0,0.210795712877704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149192431052617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17017446305785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092853368172013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913556214139312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323923364263281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836405440416392,0.118151016308329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prevotella intermedia - ugd (Peptide antibiotic)"
"1498","k141_3827826.concoct_part_0","AJD73064","RlmA(II)","MLS","antibiotic target alteration","Streptococcus","Streptococcus gordonii",NA,"Chromosome","Chromosome",282,4582,0,0,0,0,0.0122324877918366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510927746393652,0,0,0.00334728638880177,0.010076837666297,0,0.0355988677067523,0,0.043367200844558,0.03090318330589,0,0.0154049666594507,0,0,0.00861977893711799,0,0,0.010279996834332,0,0.0713104935079618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399591371154853,0,0.123924961233701,0,0,0,0,0,0,0,0,0.447941365404163,0,0,0,0,0,0,0.0212155114510527,0,0,0,0.00608312770612951,0,0.0673877788755639,0,0.0661870007279571,0,0,0,0,0,0.0780809166814081,0,0,0,0.0674437898672584,0,0,0,0,0,0,0,0,0.0177499942452426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147979966564521,0,0.00591354703711289,0,0.0102265293355731,0,0,0.0373243509549978,0,0,0.0228957322198985,0,0.00460853402722199,0.0676894559511837,0,0.0595300381089656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732169816729611,0,0,0,0.00280780080977565,0,0,0.101432630385862,0,0,0,0,0,0,0,0,0,0,0.00590729340641263,0.183183148620586,0,0.0675088649423345,0,0,0,0.0590523968272769,0.0492403428895972,0.0185045711928539,0,0,0,0,0,0,0,0,0,0,0.00397417884819232,0.106609020069327,0.0267758861065027,0,0,0.0196716948041937,0.0555549590790684,0,0,0,0,0,0,0,0,0,0,0.300459768430459,0,0,0,0,0,0,0,0,0,0,0,0.0387389745373482,0,0.076161303205811,0,0,0,0,0,0,"Streptococcus gordonii - RlmA(II) (MLS)"
